"","Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0061077","GO:0061077","chaperone-mediated protein folding",58,3,0.00392846898750354,0.0275851937651342,"Sdf2l1,Hspa1b,Hsph1"
"GO:1903829","GO:1903829","positive regulation of protein localization",277,6,0.00421226037311513,0.0295192532496878,"Itga3,Ormdl3,Itgb1bp1,Prkcd,Hsp90ab1,Rdx"
"GO:0006355","GO:0006355","regulation of DNA-templated transcription",3206,29,0.0042316783960659,0.0295563760762312,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Ret,Zfp536,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0030033","GO:0030033","microvillus assembly",18,2,0.00425939847757691,0.0295563760762312,"Slc9a3r1,Rdx"
"GO:0042026","GO:0042026","protein refolding",18,2,0.00425939847757691,0.0295563760762312,"Hsp90aa1,Hspa1b"
"GO:0043217","GO:0043217","myelin maintenance",18,2,0.00425939847757691,0.0295563760762312,"Sh3tc2,Prx"
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",18,2,0.00425939847757691,0.0295563760762312,"Trap1,Hsph1"
"GO:1903506","GO:1903506","regulation of nucleic acid-templated transcription",3210,29,0.00430706895545577,0.0298285638248427,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Ret,Zfp536,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus",60,3,0.00432238677240632,0.0298760666930315,"Itgb1bp1,Nr4a1,Cadm4"
"GO:0007010","GO:0007010","cytoskeleton organization",1406,16,0.00434387160777393,0.029965926794253,"Hsp90b1,Dbnl,Sh3pxd2b,Kif19a,Slc9a3r1,Itgb1bp1,Prkcd,Hspa1b,Aif1l,Cldn19,Slit2,Hsph1,Sorbs2,Rdx,Dag1,Brwd3"
"GO:0110053","GO:0110053","regulation of actin filament organization",279,6,0.00436118243063415,0.0300266985282648,"Dbnl,Sh3pxd2b,Itgb1bp1,Prkcd,Slit2,Rdx"
"GO:2001141","GO:2001141","regulation of RNA biosynthetic process",3214,29,0.00438359830465601,0.0301223136421109,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Ret,Zfp536,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0042542","GO:0042542","response to hydrogen peroxide",122,4,0.00452428736340958,0.0310287047913837,"Prkcd,Trap1,Sigmar1,Hsph1"
"GO:0046649","GO:0046649","lymphocyte activation",922,12,0.00473329083085855,0.0322817458106731,"Sox13,Phb,Hsp90aa1,Prkcd,Cdkn1a,Dock8,Itgav,Sema4a,Card11,Hsph1,Impdh1,Itm2a"
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction",62,3,0.00473943807138425,0.0322817458106731,"Itga3,Spry4,Slit2"
"GO:0034111","GO:0034111","negative regulation of homotypic cell-cell adhesion",19,2,0.00474355211657399,0.0322817458106731,"Prkcd,Rdx"
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly",19,2,0.00474355211657399,0.0322817458106731,"Hsp90aa1,Hsp90ab1"
"GO:0065003","GO:0065003","protein-containing complex assembly",1420,16,0.00477207705140456,0.0322935247204671,"Dbnl,Sh3pxd2b,Snap47,Itgb1bp1,Hsp90aa1,Prkcd,H1f0,Hsp90ab1,Sigmar1,Mfsd2a,Slit2,Card11,Plekha7,Ncam1,Rdx,Rbm5"
"GO:1902115","GO:1902115","regulation of organelle assembly",199,5,0.00477271231712452,0.0322935247204671,"Cnot6,Hspa1b,Pan3,Fez1,Rdx"
"GO:1905475","GO:1905475","regulation of protein localization to membrane",199,5,0.00477271231712452,0.0322935247204671,"Pid1,Itga3,Itgb1bp1,Sorbs2,Dag1"
"GO:1901890","GO:1901890","positive regulation of cell junction assembly",124,4,0.00479205509512446,0.0323624064932688,"Itgb1bp1,Ntrk2,Sema4a,Cldn19"
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion",288,6,0.00507989060134308,0.0333414268794342,"Sox13,Hsp90aa1,Dock8,Card11,Hsph1,Nfat5"
"GO:0030308","GO:0030308","negative regulation of cell growth",202,5,0.00508122932269956,0.0333414268794342,"Phb,Cdkn1a,Sema4a,Slit2,Mag"
"GO:0003008","GO:0003008","system process",3106,28,0.00520563310627505,0.0333414268794342,"Nfasc,Grik2,Unc119,Itga3,Ormdl3,Slc9a3r1,Gaa,Itgb1bp1,Lamb1,Ntrk2,Hexb,Npr3,Nr4a1,Syt4,Lrp5,Nr4a2,Cldn19,Mfsd2a,Slit2,Ccnd2,Prx,Mag,Pde2a,Sorbs2,Aars,Ncam1,Rab8b,Dag1"
"GO:0006684","GO:0006684","sphingomyelin metabolic process",20,2,0.00525185303452917,0.0333414268794342,"Ormdl3,Prkcd"
"GO:0033962","GO:0033962","P-body assembly",20,2,0.00525185303452917,0.0333414268794342,"Cnot6,Pan3"
"GO:0043116","GO:0043116","negative regulation of vascular permeability",20,2,0.00525185303452917,0.0333414268794342,"Slit2,Pde2a"
"GO:0046514","GO:0046514","ceramide catabolic process",20,2,0.00525185303452917,0.0333414268794342,"Hexb,Prkcd"
"GO:0061387","GO:0061387","regulation of extent of cell growth",128,4,0.00535912574773919,0.0333414268794342,"Dbnl,Sema4a,Slit2,Mag"
"GO:0009386","GO:0009386","translational attenuation",1,1,0.00544677330391663,0.0333414268794342,"Trap1"
"GO:0010938","GO:0010938","cytoplasmic microtubule depolymerization",1,1,0.00544677330391663,0.0333414268794342,"Kif19a"
"GO:0014011","GO:0014011","Schwann cell proliferation involved in axon regeneration",1,1,0.00544677330391663,0.0333414268794342,"Cers2"
"GO:0014860","GO:0014860","neurotransmitter secretion involved in regulation of skeletal muscle contraction",1,1,0.00544677330391663,0.0333414268794342,"Nr4a1"
"GO:0016203","GO:0016203","muscle attachment",1,1,0.00544677330391663,0.0333414268794342,"Dag1"
"GO:0021944","GO:0021944","neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration",1,1,0.00544677330391663,0.0333414268794342,"Atp1b2"
"GO:0021972","GO:0021972","corticospinal neuron axon guidance through spinal cord",1,1,0.00544677330391663,0.0333414268794342,"Slit2"
"GO:0043181","GO:0043181","vacuolar sequestering",1,1,0.00544677330391663,0.0333414268794342,"Gaa"
"GO:0048174","GO:0048174","negative regulation of short-term neuronal synaptic plasticity",1,1,0.00544677330391663,0.0333414268794342,"Syt4"
"GO:0050924","GO:0050924","positive regulation of negative chemotaxis",1,1,0.00544677330391663,0.0333414268794342,"Slit2"
"GO:0050929","GO:0050929","induction of negative chemotaxis",1,1,0.00544677330391663,0.0333414268794342,"Slit2"
"GO:0060404","GO:0060404","axonemal microtubule depolymerization",1,1,0.00544677330391663,0.0333414268794342,"Kif19a"
"GO:0061485","GO:0061485","memory T cell proliferation",1,1,0.00544677330391663,0.0333414268794342,"Dock8"
"GO:0061523","GO:0061523","cilium disassembly",1,1,0.00544677330391663,0.0333414268794342,"Kif19a"
"GO:0061736","GO:0061736","engulfment of target by autophagosome",1,1,0.00544677330391663,0.0333414268794342,"Smurf1"
"GO:0061753","GO:0061753","substrate localization to autophagosome",1,1,0.00544677330391663,0.0333414268794342,"Smurf1"
"GO:0061782","GO:0061782","vesicle fusion with vesicle",1,1,0.00544677330391663,0.0333414268794342,"Syt4"
"GO:0061880","GO:0061880","regulation of anterograde axonal transport of mitochondrion",1,1,0.00544677330391663,0.0333414268794342,"Fez1"
"GO:0061881","GO:0061881","positive regulation of anterograde axonal transport of mitochondrion",1,1,0.00544677330391663,0.0333414268794342,"Fez1"
"GO:0062035","GO:0062035","sensory perception of cold stimulus",1,1,0.00544677330391663,0.0333414268794342,"Grik2"
"GO:0070462","GO:0070462","plus-end specific microtubule depolymerization",1,1,0.00544677330391663,0.0333414268794342,"Kif19a"
"GO:0090260","GO:0090260","negative regulation of retinal ganglion cell axon guidance",1,1,0.00544677330391663,0.0333414268794342,"Slit2"
"GO:0097291","GO:0097291","renal phosphate ion absorption",1,1,0.00544677330391663,0.0333414268794342,"Slc9a3r1"
"GO:0098867","GO:0098867","intramembranous bone growth",1,1,0.00544677330391663,0.0333414268794342,"Fbln5"
"GO:0098972","GO:0098972","anterograde dendritic transport of mitochondrion",1,1,0.00544677330391663,0.0333414268794342,"Trak2"
"GO:0120169","GO:0120169","detection of cold stimulus involved in thermoception",1,1,0.00544677330391663,0.0333414268794342,"Grik2"
"GO:0140018","GO:0140018","regulation of cytoplasmic translational fidelity",1,1,0.00544677330391663,0.0333414268794342,"Aars"
"GO:0140329","GO:0140329","lysophospholipid translocation",1,1,0.00544677330391663,0.0333414268794342,"Mfsd2a"
"GO:0150175","GO:0150175","regulation of phosphatidylethanolamine metabolic process",1,1,0.00544677330391663,0.0333414268794342,"Mfsd2a"
"GO:0150178","GO:0150178","regulation of phosphatidylserine metabolic process",1,1,0.00544677330391663,0.0333414268794342,"Mfsd2a"
"GO:1900161","GO:1900161","regulation of phospholipid scramblase activity",1,1,0.00544677330391663,0.0333414268794342,"Prkcd"
"GO:1900163","GO:1900163","positive regulation of phospholipid scramblase activity",1,1,0.00544677330391663,0.0333414268794342,"Prkcd"
"GO:1901389","GO:1901389","negative regulation of transforming growth factor beta activation",1,1,0.00544677330391663,0.0333414268794342,"Hsp90ab1"
"GO:1902668","GO:1902668","negative regulation of axon guidance",1,1,0.00544677330391663,0.0333414268794342,"Slit2"
"GO:1904221","GO:1904221","negative regulation of serine C-palmitoyltransferase activity",1,1,0.00544677330391663,0.0333414268794342,"Ormdl3"
"GO:1904556","GO:1904556","L-tryptophan transmembrane transport",1,1,0.00544677330391663,0.0333414268794342,"Slc7a5"
"GO:1905044","GO:1905044","regulation of Schwann cell proliferation involved in axon regeneration",1,1,0.00544677330391663,0.0333414268794342,"Cers2"
"GO:1905045","GO:1905045","negative regulation of Schwann cell proliferation involved in axon regeneration",1,1,0.00544677330391663,0.0333414268794342,"Cers2"
"GO:1905290","GO:1905290","negative regulation of CAMKK-AMPK signaling cascade",1,1,0.00544677330391663,0.0333414268794342,"Egln1"
"GO:1905414","GO:1905414","negative regulation of dense core granule exocytosis",1,1,0.00544677330391663,0.0333414268794342,"Syt4"
"GO:1905415","GO:1905415","positive regulation of dense core granule exocytosis",1,1,0.00544677330391663,0.0333414268794342,"Syt4"
"GO:1905432","GO:1905432","regulation of retrograde trans-synaptic signaling by neuropeptide",1,1,0.00544677330391663,0.0333414268794342,"Syt4"
"GO:1905433","GO:1905433","negative regulation of retrograde trans-synaptic signaling by neuropeptide",1,1,0.00544677330391663,0.0333414268794342,"Syt4"
"GO:2000536","GO:2000536","negative regulation of entry of bacterium into host cell",1,1,0.00544677330391663,0.0333414268794342,"Itgav"
"GO:2000752","GO:2000752","regulation of glucosylceramide catabolic process",1,1,0.00544677330391663,0.0333414268794342,"Prkcd"
"GO:2000753","GO:2000753","positive regulation of glucosylceramide catabolic process",1,1,0.00544677330391663,0.0333414268794342,"Prkcd"
"GO:0050808","GO:0050808","synapse organization",489,8,0.00550686623771228,0.033597274650218,"Nfasc,Dbnl,Itga3,Ntrk2,Sema4a,Sorbs2,Egln1,Dag1"
"GO:0048640","GO:0048640","negative regulation of developmental growth",129,4,0.00550759400409859,0.033597274650218,"Cdkn1a,Sema4a,Slit2,Mag"
"GO:0021953","GO:0021953","central nervous system neuron differentiation",207,5,0.00562644240147946,0.0342630940724577,"Hsp90aa1,Ntrk2,Hsp90ab1,Nr4a2,Slit2"
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation",130,4,0.0056587866474172,0.0344007477429906,"Hsp90aa1,Ntrk2,Hsp90ab1,Ret"
"GO:0048172","GO:0048172","regulation of short-term neuronal synaptic plasticity",21,2,0.00578402722154245,0.0349814797028903,"Grik2,Syt4"
"GO:0050650","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process",21,2,0.00578402722154245,0.0349814797028903,"Chpf,Chst3"
"GO:1903975","GO:1903975","regulation of glial cell migration",21,2,0.00578402722154245,0.0349814797028903,"Atp1b2,Cers2"
"GO:1903828","GO:1903828","negative regulation of protein localization",131,4,0.00581272544759063,0.0350949509075044,"Pid1,Itgb1bp1,Rangap1,Hsph1"
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus",299,6,0.00607217304194103,0.0365988313722452,"Itga3,Hsp90ab1,Spry4,Slit2,Smurf1,Cadm4"
"GO:0006801","GO:0006801","superoxide metabolic process",68,3,0.0061330659945692,0.0368401175047932,"Sh3pxd2b,Fbln5,Prkcd"
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization",68,3,0.0061330659945692,0.0368401175047932,"Prkcd,Slit2,Rdx"
"GO:0009725","GO:0009725","response to hormone",720,10,0.00625289278150568,0.0374961244554806,"Pid1,Phb,Ntrk2,Prkcd,Rangap1,Nr4a1,Nr4a2,Sort1,Rdx,Rab8b"
"GO:0001975","GO:0001975","response to amphetamine",22,2,0.00633980290322972,0.0378246348888638,"Nr4a1,Nr4a2"
"GO:0006658","GO:0006658","phosphatidylserine metabolic process",22,2,0.00633980290322972,0.0378246348888638,"Mboat2,Mfsd2a"
"GO:0071800","GO:0071800","podosome assembly",22,2,0.00633980290322972,0.0378246348888638,"Dbnl,Sh3pxd2b"
"GO:0015800","GO:0015800","acidic amino acid transport",69,3,0.0063865603806208,0.0380393444592794,"Slc9a3r1,Ntrk2,Syt4"
"GO:0031396","GO:0031396","regulation of protein ubiquitination",214,5,0.00645740005271989,0.0383965269128058,"Rassf5,Pttg1ip,Hsp90aa1,Ndfip2,Hsp90ab1"
"GO:0046903","GO:0046903","secretion",1083,13,0.00646861496465585,0.0383985681599403,"Steap3,Pfkl,Snap47,Slc9a3r1,Fbln5,Ntrk2,Npr3,Nr4a1,Syt4,Lrp5,Celsr2,Ncam1,Rab8b"
"GO:0030900","GO:0030900","forebrain development",400,7,0.00649182909976427,0.0384717120475963,"Atp1b2,Lamb1,Ntrk2,Nr4a2,Mfsd2a,Slit2,Ncam1"
"GO:0010498","GO:0010498","proteasomal protein catabolic process",505,8,0.00664023710277949,0.0391894179980348,"Psmd1,Hsp90b1,Spop,Sdf2l1,Hspa1b,Hsp90ab1,Ecscr,Smurf1"
"GO:0050885","GO:0050885","neuromuscular process controlling balance",70,3,0.00664622349400421,0.0391894179980348,"Gaa,Hexb,Aars"
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway",70,3,0.00664622349400421,0.0391894179980348,"Steap3,Spop,Slc9a3r1"
"GO:0050870","GO:0050870","positive regulation of T cell activation",216,5,0.00670981358594016,0.0394984359759011,"Sox13,Hsp90aa1,Dock8,Card11,Hsph1"
"GO:0040017","GO:0040017","positive regulation of locomotion",615,9,0.00674258586965707,0.0396253132972193,"Itga3,Itgb1bp1,Lamb1,Dock8,Itgav,Sema4a,Slit2,Ret,Rdx"
"GO:0010631","GO:0010631","epithelial cell migration",306,6,0.0067730164047396,0.0397380298032231,"Itga3,Itgb1bp1,Nr4a1,Itgav,Sema4a,Slit2"
"GO:0032288","GO:0032288","myelin assembly",23,2,0.00691891052475303,0.0403927140056656,"Nfasc,Prx"
"GO:0032740","GO:0032740","positive regulation of interleukin-17 production",23,2,0.00691891052475303,0.0403927140056656,"Phb,Slc7a5"
"GO:0045056","GO:0045056","transcytosis",23,2,0.00691891052475303,0.0403927140056656,"Mal2,Mfsd2a"
"GO:0035966","GO:0035966","response to topologically incorrect protein",138,4,0.00696898046286611,0.0405692665313429,"Hsp90aa1,Sdf2l1,Hspa1b,Hsph1"
"GO:0090132","GO:0090132","epithelium migration",308,6,0.00698361099973287,0.0405692665313429,"Itga3,Itgb1bp1,Nr4a1,Itgav,Sema4a,Slit2"
"GO:1901653","GO:1901653","cellular response to peptide",308,6,0.00698361099973287,0.0405692665313429,"Pid1,Prkcd,Rangap1,Nr4a1,Nr4a2,Rab8b"
"GO:0007162","GO:0007162","negative regulation of cell adhesion",310,6,0.00719891441871851,0.0416828946342849,"Itgb1bp1,Lamb1,Prkcd,Spry4,Rdx,Plxnb3"
"GO:0090130","GO:0090130","tissue migration",310,6,0.00719891441871851,0.0416828946342849,"Itga3,Itgb1bp1,Nr4a1,Itgav,Sema4a,Slit2"
"GO:0043542","GO:0043542","endothelial cell migration",221,5,0.00737096410415574,0.0425396163658139,"Itgb1bp1,Nr4a1,Itgav,Sema4a,Slit2"
"GO:0048639","GO:0048639","positive regulation of developmental growth",221,5,0.00737096410415574,0.0425396163658139,"Dbnl,Sh3pxd2b,Syt4,Smurf1,Ncam1"
"GO:0034394","GO:0034394","protein localization to cell surface",73,3,0.0074625862772619,0.042901415237306,"Fbln5,Hsp90ab1,Smurf1"
"GO:0043113","GO:0043113","receptor clustering",73,3,0.0074625862772619,0.042901415237306,"Grik2,Itgb1bp1,Sorbs2"
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process",222,5,0.00750844951594272,0.042901415237306,"Hsp90aa1,Prkcd,Arid2,Slx4,Hsp90ab1"
"GO:0014075","GO:0014075","response to amine",24,2,0.00752108273495672,0.042901415237306,"Nr4a1,Nr4a2"
"GO:0031643","GO:0031643","positive regulation of myelination",24,2,0.00752108273495672,0.042901415237306,"Mag,Dag1"
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated",24,2,0.00752108273495672,0.042901415237306,"Trak2,Fez1"
"GO:0047497","GO:0047497","mitochondrion transport along microtubule",24,2,0.00752108273495672,0.042901415237306,"Trak2,Fez1"
"GO:0016358","GO:0016358","dendrite development",313,6,0.00753082600428361,0.042901415237306,"Trak2,Tet1,Dbnl,Ntrk2,Celsr2,Mfsd2a"
"GO:1901652","GO:1901652","response to peptide",412,7,0.00757958309464086,0.0431096416912585,"Pid1,Prkcd,Rangap1,Nr4a1,Nr4a2,Sort1,Rab8b"
"GO:0015849","GO:0015849","organic acid transport",314,6,0.00764388063493944,0.0433700302460701,"Slc9a3r1,Ntrk2,Prkcd,Syt4,Mfsd2a,Slc7a5"
"GO:0010628","GO:0010628","positive regulation of gene expression",1233,14,0.00764992322856786,0.0433700302460701,"Pid1,Tet1,Sh3pxd2b,Itga3,Phb,Hsp90aa1,Ntrk2,Cldn19,Card11,Ret,Pde2a,Nfat5,Slc7a5,Rdx"
"GO:0001885","GO:0001885","endothelial cell development",74,3,0.00774727961866926,0.0437114881999039,"Arhgef26,Pde2a,Rdx"
"GO:0010833","GO:0010833","telomere maintenance via telomere lengthening",74,3,0.00774727961866926,0.0437114881999039,"Hsp90aa1,Slx4,Hsp90ab1"
"GO:0033627","GO:0033627","cell adhesion mediated by integrin",74,3,0.00774727961866926,0.0437114881999039,"Itgb1bp1,Itgav,Ret"
"GO:0033157","GO:0033157","regulation of intracellular protein transport",224,5,0.00778876725450345,0.0438754799727371,"Itgb1bp1,Prkcd,Rangap1,Hsp90ab1,Sh3tc2"
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway",75,3,0.00803831363658493,0.0452091142745509,"Sh3tc2,Mvb12b,Tgfa"
"GO:0019674","GO:0019674","NAD metabolic process",25,2,0.00814605437060886,0.0455972488700325,"Pfkl,Ldha"
"GO:1901032","GO:1901032","negative regulation of response to reactive oxygen species",25,2,0.00814605437060886,0.0455972488700325,"Trap1,Hsph1"
"GO:1903206","GO:1903206","negative regulation of hydrogen peroxide-induced cell death",25,2,0.00814605437060886,0.0455972488700325,"Trap1,Hsph1"
"GO:0010629","GO:0010629","negative regulation of gene expression",1115,13,0.00815975451496159,0.0456016660551334,"Tet1,Cnot6,Ndfip2,H1f0,Zc3h7b,Cdkn1a,Hsp90ab1,Mapkbp1,Cldn19,Slit2,Pan3,Snd1,Slc7a5"
"GO:0007009","GO:0007009","plasma membrane organization",145,4,0.00826797418590282,0.0461334673374546,"Slc9a3r1,Prkcd,Sh3tc2,Prx"
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity",76,3,0.00833571934460868,0.0464381083993026,"Cdkn1a,Hsp90ab1,Ccnd2"
"GO:0098657","GO:0098657","import into cell",228,5,0.00837110729076349,0.0465618125212231,"Steap3,Atp1b2,Slc9a3,Prkcd,Slc7a5"
"GO:0045927","GO:0045927","positive regulation of growth",321,6,0.00846984912569456,0.0470369608678509,"Dbnl,Sh3pxd2b,Syt4,Mfsd2a,Smurf1,Ncam1"
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation",322,6,0.00859287179416534,0.0474961239076557,"Unc119,Prkcd,Sh3bp5,Hsph1,Tgfa,Cadm4"
"GO:0071214","GO:0071214","cellular response to abiotic stimulus",322,6,0.00859287179416534,0.0474961239076557,"Efhd1,Prkcd,Cdkn1a,Ccnd2,Pde2a,Dag1"
"GO:0104004","GO:0104004","cellular response to environmental stimulus",322,6,0.00859287179416534,0.0474961239076557,"Efhd1,Prkcd,Cdkn1a,Ccnd2,Pde2a,Dag1"
"GO:0044255","GO:0044255","cellular lipid metabolic process",1000,12,0.00879460196446365,0.0485352095913838,"Fam135a,Gal3st1,Ormdl3,Mboat2,Hexb,Prkcd,Hsd17b4,Fads1,Scd2,Cers2,Elovl1,Mfsd2a"
"GO:0031668","GO:0031668","cellular response to extracellular stimulus",231,5,0.00882720663905786,0.0486391479705965,"Cdkn1a,Fads1,Nr4a2,Mfsd2a,Ldha"
"GO:0034109","GO:0034109","homotypic cell-cell adhesion",78,3,0.00894976443647427,0.0491610699683159,"Prkcd,Ncam1,Rdx"
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process",78,3,0.00894976443647427,0.0491610699683159,"Pid1,Prkcd,Cdkn1a"
"GO:0018212","GO:0018212","peptidyl-tyrosine modification",325,6,0.00896963792219997,0.0491937284801402,"Unc119,Prkcd,Sh3bp5,Hsph1,Tgfa,Cadm4"
"GO:0016192","GO:0016192","vesicle-mediated transport",1657,17,0.00905076824922174,0.049485005350234,"Gulp1,Trak2,Steap3,Dbnl,Snap47,Unc119,Slc9a3,Mal2,Hspa1b,Syt4,Lrp5,Itgav,Sort1,Mfsd2a,Ncam1,Rdx,Rab8b"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",1657,17,0.00905076824922174,0.049485005350234,"Sox13,Dbnl,Sh3pxd2b,Phb,Hsp90aa1,Klf6,Ntrk2,Tead3,Sema4a,Card11,Ret,Mag,Slc7a5,Ncam1,Rab8b,Dag1,Plxnb3"
"GO:0006913","GO:0006913","nucleocytoplasmic transport",327,6,0.00922730151980303,0.0502944891480622,"Pttg1ip,Prkcd,Rangap1,Cdkn1a,Hsp90ab1,Smurf1"
"GO:0051169","GO:0051169","nuclear transport",327,6,0.00922730151980303,0.0502944891480622,"Pttg1ip,Prkcd,Rangap1,Cdkn1a,Hsp90ab1,Smurf1"
"GO:0007034","GO:0007034","vacuolar transport",150,4,0.00928694730754568,0.0504583282144814,"Trak2,Ndfip2,Sort1,Smurf1"
"GO:0003018","GO:0003018","vascular process in circulatory system",234,5,0.0093002184789432,0.0504583282144814,"Itgb1bp1,Npr3,Mfsd2a,Slit2,Pde2a"
"GO:0032271","GO:0032271","regulation of protein polymerization",234,5,0.0093002184789432,0.0504583282144814,"Dbnl,Hsp90aa1,Prkcd,Slit2,Rdx"
"GO:0000289","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",27,2,0.00946334611112862,0.0509520403422352,"Cnot6,Pan3"
"GO:0030204","GO:0030204","chondroitin sulfate metabolic process",27,2,0.00946334611112862,0.0509520403422352,"Chpf,Chst3"
"GO:0051654","GO:0051654","establishment of mitochondrion localization",27,2,0.00946334611112862,0.0509520403422352,"Trak2,Fez1"
"GO:0070584","GO:0070584","mitochondrion morphogenesis",27,2,0.00946334611112862,0.0509520403422352,"Pid1,Fez1"
"GO:1901071","GO:1901071","glucosamine-containing compound metabolic process",27,2,0.00946334611112862,0.0509520403422352,"Chst3,Hexb"
"GO:1900180","GO:1900180","regulation of protein localization to nucleus",151,4,0.00950009639985949,0.0510720555316647,"Rassf5,Ormdl3,Prkcd,Hsp90ab1"
"GO:0009100","GO:0009100","glycoprotein metabolic process",331,6,0.00975845004813337,0.0523812242705275,"Trak2,Chpf,Chst3,Tet1,Rpn2,Itm2a"
