Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:0030155	GO:0030155	regulation of cell adhesion	635	12	0.0155736772284546	0.0910262670536633	Lep,Serpine1,Adam8,Tfrc,Hfe,Ccr2,Lgals3,Ret,Lgals1,Vwc2,Hsd17b12,Sema5a
GO:0070231	GO:0070231	T cell apoptotic process	57	3	0.0158435567607468	0.0911792180653929	Adam8,Dock8,Lgals3
GO:0035556	GO:0035556	intracellular signal transduction	2248	31	0.0159388508521794	0.0911792180653929	Oxtr,Murc,Adora1,Lep,Smpd1,Birc2,Adap2,Zmynd11,F7,Phlda3,Sfpq,Prkcdbp,Chp1,Adam8,Fgf13,Sez6l,Fgf12,Bcap31,Psap,Bcar3,Irak2,Cdkn2d,Npr3,Dock8,Azi2,Ret,Lgals1,Dok3,S100a8,Sema5a,Chek2
GO:0042069	GO:0042069	regulation of catecholamine metabolic process	21	2	0.0159393274781131	0.0911792180653929	Hprt,Comt
GO:0048670	GO:0048670	regulation of collateral sprouting	21	2	0.0159393274781131	0.0911792180653929	Fgf13,Bdnf
GO:0051969	GO:0051969	regulation of transmission of nerve impulse	21	2	0.0159393274781131	0.0911792180653929	Fgf12,Fmr1
GO:1901658	GO:1901658	glycosyl compound catabolic process	21	2	0.0159393274781131	0.0911792180653929	Gmpr2,Hprt
GO:0048634	GO:0048634	regulation of muscle organ development	158	5	0.0159495498734673	0.0911792180653929	Sox6,G6pdx,Creb1,Nln,Bdnf
GO:0002688	GO:0002688	regulation of leukocyte chemotaxis	104	4	0.015972660335967	0.0911792180653929	Rarres2,F7,Serpine1,Ccr2
GO:0044724	GO:0044724	single-organism carbohydrate catabolic process	104	4	0.015972660335967	0.0911792180653929	Gpd1,Tpi1,Pfkl,Gm2a
GO:0051235	GO:0051235	maintenance of location	281	7	0.0160299475400617	0.0911792180653929	Plin2,Lep,Dgat2,Mest,Gm2a,Fitm1,Tmem135
GO:0071495	GO:0071495	cellular response to endogenous stimulus	1120	18	0.0165198746449516	0.0911792180653929	Oxtr,Sox6,Htra1,Gpd1,Creb1,Fam20c,Lep,Rarres2,Col4a2,Serpine1,Appl1,Itgb2,Hfe,Cib2,Vwc2,Col4a1,Ltbp3,Bdnf
GO:0048638	GO:0048638	regulation of developmental growth	351	8	0.0168706347470178	0.0911792180653929	Creb1,Lep,Mgll,Fgf13,Olfm1,Sema5a,G6pdx,Bdnf
GO:0008344	GO:0008344	adult locomotory behavior	106	4	0.0170139775572633	0.0911792180653929	Sncg,Cstb,Fgf12,Sez6l
GO:0071621	GO:0071621	granulocyte chemotaxis	106	4	0.0170139775572633	0.0911792180653929	Rarres2,Itgb2,Lgals3,S100a8
GO:0044267	GO:0044267	cellular protein metabolic process	4239	52	0.017133480109072	0.0911792180653929	Tspyl2,Oxtr,Anxa2,Plod3,Adora1,Unc119,Cdkl4,Itih5,Creb1,Fam20c,Lep,Ppp2r2c,Rarres2,Smpd1,Dscc1,Mir7-1,Birc2,Zmynd11,C6,Ctsb,Pcyox1,Sfpq,Cstb,Prkcdbp,Chp1,Serpine1,Adam8,Fgf13,Glrx5,Fgf12,Itgb2,Bcap31,Hfe,Psap,Ctsz,Trp53inp2,Prkar2b,Serpina3n,Bcar3,Irak2,Cdkn2d,Ppic,Ctsl,Eif1a,Ret,Fmr1,S100a8,Dap,Chek2,G6pdx,Mmd,Bdnf
GO:0010035	GO:0010035	response to inorganic substance	423	9	0.0174045861053158	0.0911792180653929	Sod3,Creb1,B2m,Mir7-1,Pon1,Tfrc,Hfe,Psap,Fmr1
GO:0001934	GO:0001934	positive regulation of protein phosphorylation	881	15	0.0174274445336124	0.0911792180653929	Bdnf,Anxa2,Adora1,Unc119,Lep,Rarres2,Prkcdbp,Adam8,Hfe,Psap,Bcar3,Ret,Fmr1,Chek2,Mmd
GO:0007413	GO:0007413	axonal fasciculation	22	2	0.0174276201105042	0.0911792180653929	Crtac1,Sema5a
GO:0010884	GO:0010884	positive regulation of lipid storage	22	2	0.0174276201105042	0.0911792180653929	Tmem135,Fitm1
GO:0035813	GO:0035813	regulation of renal sodium excretion	22	2	0.0174276201105042	0.0911792180653929	Adora1,Comt
GO:0045922	GO:0045922	negative regulation of fatty acid metabolic process	22	2	0.0174276201105042	0.0911792180653929	Insig1,Dgat2
GO:0048799	GO:0048799	animal organ maturation	22	2	0.0174276201105042	0.0911792180653929	Lep,Ret
GO:0090025	GO:0090025	regulation of monocyte chemotaxis	22	2	0.0174276201105042	0.0911792180653929	Serpine1,Ccr2
GO:0032368	GO:0032368	regulation of lipid transport	107	4	0.0175501750039238	0.0911792180653929	Anxa2,Pon1,Lep,Pltp
GO:0030334	GO:0030334	regulation of cell migration	725	13	0.0178663128952711	0.0911792180653929	Adora1,Idh2,Rarres2,F7,Serpine1,Adam8,Olfm1,Pkp2,Ccr2,Lgals3,Ret,Sema5a,Srpx2
GO:0010562	GO:0010562	positive regulation of phosphorus metabolic process	1047	17	0.017895834952458	0.0911792180653929	Bdnf,Anxa2,Adora1,Unc119,Gpd1,Lep,Rarres2,Smpd1,Prkcdbp,Adam8,Hfe,Psap,Bcar3,Ret,Fmr1,Chek2,Mmd
GO:0045937	GO:0045937	positive regulation of phosphate metabolic process	1047	17	0.017895834952458	0.0911792180653929	Bdnf,Anxa2,Adora1,Unc119,Gpd1,Lep,Rarres2,Smpd1,Prkcdbp,Adam8,Hfe,Psap,Bcar3,Ret,Fmr1,Chek2,Mmd
GO:2001236	GO:2001236	regulation of extrinsic apoptotic signaling pathway	163	5	0.0180043225017295	0.0911792180653929	Zmynd11,Serpine1,Lgals3,Ret,G0s2
GO:0043280	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	108	4	0.0180968067220582	0.0911792180653929	S100a8,Bcap31,Ret,Dap
GO:0002673	GO:0002673	regulation of acute inflammatory response	60	3	0.0181606402836364	0.0911792180653929	Adora1,C6,Adam8
GO:2001244	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	60	3	0.0181606402836364	0.0911792180653929	Sfpq,Bcap31,S100a8
GO:0016049	GO:0016049	cell growth	499	10	0.0182492423497351	0.0911792180653929	Tspyl2,Sorbs2,Htra1,Mgll,Fgf13,Olfm1,Cdkn2d,Sema5a,G6pdx,Bdnf
GO:0001970	GO:0001970	positive regulation of activation of membrane attack complex	2	1	0.0184190948114579	0.0911792180653929	C6
GO:0002033	GO:0002033	angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure	2	1	0.0184190948114579	0.0911792180653929	G6pdx
GO:0002276	GO:0002276	basophil activation involved in immune response	2	1	0.0184190948114579	0.0911792180653929	Pi4k2a
GO:0002436	GO:0002436	immune complex clearance by monocytes and macrophages	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:0002590	GO:0002590	negative regulation of antigen processing and presentation of peptide antigen via MHC class I	2	1	0.0184190948114579	0.0911792180653929	Hfe
GO:0002625	GO:0002625	regulation of T cell antigen processing and presentation	2	1	0.0184190948114579	0.0911792180653929	Hfe
GO:0006097	GO:0006097	glyoxylate cycle	2	1	0.0184190948114579	0.0911792180653929	Idh2
GO:0006127	GO:0006127	glycerophosphate shuttle	2	1	0.0184190948114579	0.0911792180653929	Gpd1
GO:0006168	GO:0006168	adenine salvage	2	1	0.0184190948114579	0.0911792180653929	Hprt
GO:0006587	GO:0006587	serotonin biosynthetic process from tryptophan	2	1	0.0184190948114579	0.0911792180653929	Tph2
GO:0006740	GO:0006740	NADPH regeneration	2	1	0.0184190948114579	0.0911792180653929	G6pdx
GO:0006850	GO:0006850	mitochondrial pyruvate transport	2	1	0.0184190948114579	0.0911792180653929	Mpc2
GO:0015798	GO:0015798	myo-inositol transport	2	1	0.0184190948114579	0.0911792180653929	Slc5a3
GO:0019405	GO:0019405	alditol catabolic process	2	1	0.0184190948114579	0.0911792180653929	Tpi1
GO:0030328	GO:0030328	prenylcysteine catabolic process	2	1	0.0184190948114579	0.0911792180653929	Pcyox1
GO:0030329	GO:0030329	prenylcysteine metabolic process	2	1	0.0184190948114579	0.0911792180653929	Pcyox1
GO:0031335	GO:0031335	regulation of sulfur amino acid metabolic process	2	1	0.0184190948114579	0.0911792180653929	Comt
GO:0032804	GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process	2	1	0.0184190948114579	0.0911792180653929	Anxa2
GO:0032899	GO:0032899	regulation of neurotrophin production	2	1	0.0184190948114579	0.0911792180653929	Adora1
GO:0032916	GO:0032916	positive regulation of transforming growth factor beta3 production	2	1	0.0184190948114579	0.0911792180653929	Creb1
GO:0034059	GO:0034059	response to anoxia	2	1	0.0184190948114579	0.0911792180653929	Oxtr
GO:0034117	GO:0034117	erythrocyte aggregation	2	1	0.0184190948114579	0.0911792180653929	Lgals1
GO:0034118	GO:0034118	regulation of erythrocyte aggregation	2	1	0.0184190948114579	0.0911792180653929	Lgals1
GO:0034201	GO:0034201	response to oleic acid	2	1	0.0184190948114579	0.0911792180653929	Dgat2
GO:0034371	GO:0034371	chylomicron remodeling	2	1	0.0184190948114579	0.0911792180653929	Gpihbp1
GO:0034439	GO:0034439	lipoprotein lipid oxidation	2	1	0.0184190948114579	0.0911792180653929	Lep
GO:0035419	GO:0035419	activation of MAPK activity involved in innate immune response	2	1	0.0184190948114579	0.0911792180653929	Adam8
GO:0035700	GO:0035700	astrocyte chemotaxis	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:0036363	GO:0036363	transforming growth factor beta activation	2	1	0.0184190948114579	0.0911792180653929	Ltbp3
GO:0042323	GO:0042323	negative regulation of circadian sleep/wake cycle, non-REM sleep	2	1	0.0184190948114579	0.0911792180653929	Adora1
GO:0043096	GO:0043096	purine nucleobase salvage	2	1	0.0184190948114579	0.0911792180653929	Hprt
GO:0044565	GO:0044565	dendritic cell proliferation	2	1	0.0184190948114579	0.0911792180653929	Azi2
GO:0044830	GO:0044830	modulation by host of viral RNA genome replication	2	1	0.0184190948114579	0.0911792180653929	Fmr1
GO:0046083	GO:0046083	adenine metabolic process	2	1	0.0184190948114579	0.0911792180653929	Hprt
GO:0046084	GO:0046084	adenine biosynthetic process	2	1	0.0184190948114579	0.0911792180653929	Hprt
GO:0046166	GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	2	1	0.0184190948114579	0.0911792180653929	Tpi1
GO:0046168	GO:0046168	glycerol-3-phosphate catabolic process	2	1	0.0184190948114579	0.0911792180653929	Gpd1
GO:0051325	GO:0051325	interphase	2	1	0.0184190948114579	0.0911792180653929	Chek2
GO:0051329	GO:0051329	mitotic interphase	2	1	0.0184190948114579	0.0911792180653929	Chek2
GO:0060309	GO:0060309	elastin catabolic process	2	1	0.0184190948114579	0.0911792180653929	Cela1
GO:0060587	GO:0060587	regulation of lipoprotein lipid oxidation	2	1	0.0184190948114579	0.0911792180653929	Lep
GO:0061193	GO:0061193	taste bud development	2	1	0.0184190948114579	0.0911792180653929	Bdnf
GO:0070256	GO:0070256	negative regulation of mucus secretion	2	1	0.0184190948114579	0.0911792180653929	Adora1
GO:0070489	GO:0070489	T cell aggregation	2	1	0.0184190948114579	0.0911792180653929	Adam8
GO:0071594	GO:0071594	thymocyte aggregation	2	1	0.0184190948114579	0.0911792180653929	Adam8
GO:0072535	GO:0072535	tumor necrosis factor (ligand) superfamily member 11 production	2	1	0.0184190948114579	0.0911792180653929	Adam8
GO:0090264	GO:0090264	regulation of immune complex clearance by monocytes and macrophages	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:0090265	GO:0090265	positive regulation of immune complex clearance by monocytes and macrophages	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:0090320	GO:0090320	regulation of chylomicron remnant clearance	2	1	0.0184190948114579	0.0911792180653929	Gpihbp1
GO:0099082	GO:0099082	retrograde trans-synaptic signaling by neuropeptide	2	1	0.0184190948114579	0.0911792180653929	Bdnf
GO:0099538	GO:0099538	synaptic signaling via neuropeptide	2	1	0.0184190948114579	0.0911792180653929	Bdnf
GO:0099540	GO:0099540	trans-synaptic signaling by neuropeptide	2	1	0.0184190948114579	0.0911792180653929	Bdnf
GO:1901303	GO:1901303	negative regulation of cargo loading into COPII-coated vesicle	2	1	0.0184190948114579	0.0911792180653929	Insig1
GO:1902361	GO:1902361	mitochondrial pyruvate transmembrane transport	2	1	0.0184190948114579	0.0911792180653929	Mpc2
GO:1902442	GO:1902442	regulation of ripoptosome assembly involved in necroptotic process	2	1	0.0184190948114579	0.0911792180653929	Birc2
GO:1902443	GO:1902443	negative regulation of ripoptosome assembly involved in necroptotic process	2	1	0.0184190948114579	0.0911792180653929	Birc2
GO:1902460	GO:1902460	regulation of mesenchymal stem cell proliferation	2	1	0.0184190948114579	0.0911792180653929	Ltbp3
GO:1902462	GO:1902462	positive regulation of mesenchymal stem cell proliferation	2	1	0.0184190948114579	0.0911792180653929	Ltbp3
GO:1902523	GO:1902523	positive regulation of protein K63-linked ubiquitination	2	1	0.0184190948114579	0.0911792180653929	Birc2
GO:1902524	GO:1902524	positive regulation of protein K48-linked ubiquitination	2	1	0.0184190948114579	0.0911792180653929	Birc2
GO:1902567	GO:1902567	negative regulation of eosinophil activation	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:1902617	GO:1902617	response to fluoride	2	1	0.0184190948114579	0.0911792180653929	Pon1
GO:1903263	GO:1903263	positive regulation of serine phosphorylation of STAT3 protein	2	1	0.0184190948114579	0.0911792180653929	Ret
GO:1903463	GO:1903463	regulation of mitotic cell cycle DNA replication	2	1	0.0184190948114579	0.0911792180653929	Chek2
GO:1904464	GO:1904464	regulation of matrix metallopeptidase secretion	2	1	0.0184190948114579	0.0911792180653929	Idh2
GO:1904879	GO:1904879	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	2	1	0.0184190948114579	0.0911792180653929	G6pdx
GO:1905595	GO:1905595	regulation of low-density lipoprotein particle receptor binding	2	1	0.0184190948114579	0.0911792180653929	Anxa2
GO:1905602	GO:1905602	positive regulation of receptor-mediated endocytosis involved in cholesterol transport	2	1	0.0184190948114579	0.0911792180653929	Anxa2
GO:1990051	GO:1990051	activation of protein kinase C activity	2	1	0.0184190948114579	0.0911792180653929	Lep
GO:1990773	GO:1990773	matrix metallopeptidase secretion	2	1	0.0184190948114579	0.0911792180653929	Idh2
GO:2000098	GO:2000098	negative regulation of smooth muscle cell-matrix adhesion	2	1	0.0184190948114579	0.0911792180653929	Serpine1
GO:2000124	GO:2000124	regulation of endocannabinoid signaling pathway	2	1	0.0184190948114579	0.0911792180653929	Mgll
GO:2000226	GO:2000226	regulation of pancreatic A cell differentiation	2	1	0.0184190948114579	0.0911792180653929	Mir7-1
GO:2000227	GO:2000227	negative regulation of pancreatic A cell differentiation	2	1	0.0184190948114579	0.0911792180653929	Mir7-1
GO:2000307	GO:2000307	regulation of tumor necrosis factor (ligand) superfamily member 11 production	2	1	0.0184190948114579	0.0911792180653929	Adam8
GO:2000309	GO:2000309	positive regulation of tumor necrosis factor (ligand) superfamily member 11 production	2	1	0.0184190948114579	0.0911792180653929	Adam8
GO:2000364	GO:2000364	regulation of STAT protein import into nucleus	2	1	0.0184190948114579	0.0911792180653929	Lep
GO:2000366	GO:2000366	positive regulation of STAT protein import into nucleus	2	1	0.0184190948114579	0.0911792180653929	Lep
GO:2000439	GO:2000439	positive regulation of monocyte extravasation	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:2000451	GO:2000451	positive regulation of CD8-positive, alpha-beta T cell extravasation	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:2000458	GO:2000458	regulation of astrocyte chemotaxis	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:2000471	GO:2000471	regulation of hematopoietic stem cell migration	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:2000473	GO:2000473	positive regulation of hematopoietic stem cell migration	2	1	0.0184190948114579	0.0911792180653929	Ccr2
GO:2000485	GO:2000485	regulation of glutamine transport	2	1	0.0184190948114579	0.0911792180653929	Lep
GO:2000521	GO:2000521	negative regulation of immunological synapse formation	2	1	0.0184190948114579	0.0911792180653929	Lgals3
GO:2001188	GO:2001188	regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	2	1	0.0184190948114579	0.0911792180653929	Lgals3
GO:2001189	GO:2001189	negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	2	1	0.0184190948114579	0.0911792180653929	Lgals3
GO:2001287	GO:2001287	negative regulation of caveolin-mediated endocytosis	2	1	0.0184190948114579	0.0911792180653929	Unc119
GO:0050896	GO:0050896	response to stimulus	8608	95	0.0185562845432667	0.0917413252387492	Prdx6,Oxtr,Anxa2,Sorbs2,Sox6,Sod3,Tsc22d2,Htra1,Murc,Adora1,Unc119,Gpd1,Angptl4,Insig1,Rspo3,Creb1,Brinp1,Pon1,Lep,Fam20c,Rarres2,Smpd1,Paqr9,B2m,Mgll,Col4a2,Mpc2,Mir7-1,Birc2,Il13ra2,F7,Adap2,Zmynd11,C6,Dgat2,Adamts4,Phlda3,Sfpq,Prkcdbp,Chp1,Serpine1,Pi4k2a,Pde7a,Appl1,Pon2,Adam8,Tfrc,Itgad,Fgf13,Pfkl,Mycbp2,Mmp12,Anxa6,Sez6l,Hprt,Fgf12,Itgb2,Bcap31,Hfe,Psap,Olfm1,Itgax,Cela1,Serpina3n,Comt,Pdia6,Bcar3,Gpr50,Mest,Irak2,Cdkn2d,Npr3,Dock8,Lrch1,Ccr2,Lgals3,Cib2,Azi2,Ret,Lgals1,Prdx5,Lipa,Vwc2,Fmr1,Col4a1,Dok3,S100a8,Sema5a,Dap,G0s2,Chek2,G6pdx,Ltbp3,Bdnf,Tmem135
GO:0070838	GO:0070838	divalent metal ion transport	428	9	0.0186270197143906	0.091973872152099	B2m,Cacng1,Serpine1,Anxa6,Hfe,Lgals3,Cnnm2,Fmr1,G6pdx
GO:0051153	GO:0051153	regulation of striated muscle cell differentiation	109	4	0.0186539267368442	0.0919896946196851	Sox6,Nln,G6pdx,Bdnf
GO:0035812	GO:0035812	renal sodium excretion	23	2	0.0189724777350325	0.0927363230323325	Adora1,Comt
GO:0043576	GO:0043576	regulation of respiratory gaseous exchange	23	2	0.0189724777350325	0.0927363230323325	Adora1,Slc5a3
GO:0046466	GO:0046466	membrane lipid catabolic process	23	2	0.0189724777350325	0.0927363230323325	Smpd1,Gm2a
GO:0046854	GO:0046854	phosphatidylinositol phosphorylation	23	2	0.0189724777350325	0.0927363230323325	Ttc7b,Pi4k2a
GO:0050901	GO:0050901	leukocyte tethering or rolling	23	2	0.0189724777350325	0.0927363230323325	Lep,Ccr2
GO:0051560	GO:0051560	mitochondrial calcium ion homeostasis	23	2	0.0189724777350325	0.0927363230323325	Anxa6,Bcap31
GO:0061035	GO:0061035	regulation of cartilage development	61	3	0.0189725948177459	0.0927363230323325	Sox6,Lep,Ltbp3
GO:1903037	GO:1903037	regulation of leukocyte cell-cell adhesion	291	7	0.0190254042189669	0.0928774764450446	Lep,Adam8,Tfrc,Hfe,Ccr2,Lgals3,Lgals1
GO:0002684	GO:0002684	positive regulation of immune system process	891	15	0.0190770410906012	0.0930125583826928	Creb1,Lep,B2m,Rarres2,F7,C6,Birc2,Il13ra2,Serpine1,Adam8,Tfrc,Irak2,Ccr2,Lgals3,Lgals1
GO:0072659	GO:0072659	protein localization to plasma membrane	227	6	0.0193250181925551	0.0941033821898447	Ttc7b,Anxa2,Appl1,Fgf13,Pkp2,Sytl2
GO:0072511	GO:0072511	divalent inorganic cation transport	431	9	0.0193898261863657	0.09430064590136	B2m,Cacng1,Serpine1,Anxa6,Hfe,Lgals3,Cnnm2,Fmr1,G6pdx
GO:0048584	GO:0048584	positive regulation of response to stimulus	1922	27	0.0194277797452872	0.0943669752083347	Adora1,Rspo3,Lep,Rarres2,B2m,Mpc2,Birc2,F7,C6,Sfpq,Prkcdbp,Serpine1,Adam8,Tfrc,Hfe,Psap,Bcap31,Irak2,Ccr2,Lgals3,Ret,Lgals1,Fmr1,S100a8,Sema5a,G0s2,Bdnf
GO:0048583	GO:0048583	regulation of response to stimulus	3308	42	0.0194576681879451	0.0943940127967684	Anxa2,Htra1,Murc,Adora1,Rspo3,Fam20c,Lep,Rarres2,Smpd1,B2m,Mgll,Mpc2,Birc2,Il13ra2,F7,Zmynd11,C6,Phlda3,Sfpq,Prkcdbp,Chp1,Serpine1,Adam8,Tfrc,Sez6l,Bcap31,Hfe,Psap,Irak2,Cdkn2d,Ccr2,Lgals3,Ret,Lgals1,Vwc2,Fmr1,S100a8,Sema5a,G0s2,Chek2,G6pdx,Bdnf
GO:0060537	GO:0060537	muscle tissue development	432	9	0.0196490626394086	0.0950782402280087	Sox6,Murc,Sorbs2,Creb1,Nln,Pkp2,Col19a1,G6pdx,Bdnf
GO:0055065	GO:0055065	metal ion homeostasis	580	11	0.0196626311851085	0.0950782402280087	Oxtr,Adora1,B2m,Iscu,Tfrc,Anxa6,Hfe,Bcap31,Comt,Cib2,Cnnm2
GO:0032269	GO:0032269	negative regulation of cellular protein metabolic process	976	16	0.0196722048191422	0.0950782402280087	Anxa2,Itih5,Smpd1,Mir7-1,Birc2,Zmynd11,Cstb,Chp1,Serpine1,Hfe,Prkar2b,Serpina3n,Ctsz,Cdkn2d,Fmr1,G6pdx
GO:0050880	GO:0050880	regulation of blood vessel size	167	5	0.0197687332108617	0.0952426911749756	Plod3,Adora1,Lep,Oxtr,G6pdx
GO:0010469	GO:0010469	regulation of receptor activity	111	4	0.01979983873111	0.0952426911749756	Anxa2,Adora1,Serpine1,Hfe
GO:0016052	GO:0016052	carbohydrate catabolic process	111	4	0.01979983873111	0.0952426911749756	Gpd1,Tpi1,Pfkl,Gm2a
GO:0045843	GO:0045843	negative regulation of striated muscle tissue development	62	3	0.0198043936558117	0.0952426911749756	Sox6,G6pdx,Bdnf
GO:0055080	GO:0055080	cation homeostasis	659	12	0.0201706364900368	0.0968839606656346	Oxtr,Adora1,B2m,Iscu,Chp1,Tfrc,Anxa6,Hfe,Bcap31,Comt,Cib2,Cnnm2
GO:0030308	GO:0030308	negative regulation of cell growth	168	5	0.0202269066062362	0.0969143512824726	Tspyl2,Fgf13,Cdkn2d,Sema5a,G6pdx
GO:0035150	GO:0035150	regulation of tube size	168	5	0.0202269066062362	0.0969143512824726	Plod3,Adora1,Lep,Oxtr,G6pdx
GO:0019439	GO:0019439	aromatic compound catabolic process	295	7	0.0203267681968193	0.0972727341206606	Pon1,Gmpr2,Pon2,Auh,Comt,Hprt,Fmr1
GO:0071248	GO:0071248	cellular response to metal ion	112	4	0.0203887297440005	0.0974490888380124	Creb1,B2m,Tfrc,Hfe
GO:0048738	GO:0048738	cardiac muscle tissue development	230	6	0.020463368691113	0.0976706333358471	Sox6,Murc,Creb1,Sorbs2,Pkp2,G6pdx
GO:0031639	GO:0031639	plasminogen activation	24	2	0.0205727363979037	0.0976706333358471	Serpine1,Ctsz
