"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006817","BP","GO:0006817","phosphate ion transport","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Stc2",1
"GO:0007205","BP","GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Cck",1
"GO:0007620","BP","GO:0007620","copulation","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Slc6a4",1
"GO:0014898","BP","GO:0014898","cardiac muscle hypertrophy in response to stress","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Lmna",1
"GO:0031639","BP","GO:0031639","plasminogen activation","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Serpine1",1
"GO:0032878","BP","GO:0032878","regulation of establishment or maintenance of cell polarity","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Dock8",1
"GO:0042753","BP","GO:0042753","positive regulation of circadian rhythm","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Arntl",1
"GO:0043931","BP","GO:0043931","ossification involved in bone maturation","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Lep",1
"GO:0050857","BP","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Stap1",1
"GO:0051354","BP","GO:0051354","negative regulation of oxidoreductase activity","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Gsk3b",1
"GO:0072567","BP","GO:0072567","chemokine (C-X-C motif) ligand 2 production","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Lpl",1
"GO:1902473","BP","GO:1902473","regulation of protein localization to synapse","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Gsk3b",1
"GO:2000341","BP","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","1/191","26/29008",0.157881507385579,0.292043727276612,0.226826832948325,"Lpl",1
"GO:0006338","BP","GO:0006338","chromatin remodeling","3/191","208/29008",0.158145595074747,0.292336160332542,0.227053962168132,"Baz2a/Set/Pabpc1l",3
"GO:0007006","BP","GO:0007006","mitochondrial membrane organization","2/191","108/29008",0.159148360630456,0.293599450581136,0.228035144434416,"Gimap3/Gsk3b",2
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","2/191","108/29008",0.159148360630456,0.293599450581136,0.228035144434416,"Stc2/Atf6b",2
"GO:0060349","BP","GO:0060349","bone morphogenesis","2/191","108/29008",0.159148360630456,0.293599450581136,0.228035144434416,"Rarg/Tifab",2
"GO:0051146","BP","GO:0051146","striated muscle cell differentiation","4/191","320/29008",0.161171103146219,0.296778641693645,0.230504383743585,"Adra1a/Cxcl9/Lmna/Gsk3b",4
"GO:0009416","BP","GO:0009416","response to light stimulus","4/191","321/29008",0.162424951807885,0.296778641693645,0.230504383743585,"Drd1/Pparg/Ube4b/Cck",4
"GO:0003094","BP","GO:0003094","glomerular filtration","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Jchain",1
"GO:0010829","BP","GO:0010829","negative regulation of glucose transmembrane transport","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Lep",1
"GO:0014887","BP","GO:0014887","cardiac muscle adaptation","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Lmna",1
"GO:0015740","BP","GO:0015740","C4-dicarboxylate transport","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Slc7a13",1
"GO:0019068","BP","GO:0019068","virion assembly","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Chmp6",1
"GO:0019362","BP","GO:0019362","pyridine nucleotide metabolic process","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Haao",1
"GO:0031670","BP","GO:0031670","cellular response to nutrient","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Lpl",1
"GO:0032703","BP","GO:0032703","negative regulation of interleukin-2 production","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Kat5",1
"GO:0032781","BP","GO:0032781","positive regulation of ATPase activity","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Myl4",1
"GO:0034368","BP","GO:0034368","protein-lipid complex remodeling","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Lpl",1
"GO:0034369","BP","GO:0034369","plasma lipoprotein particle remodeling","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Lpl",1
"GO:0034453","BP","GO:0034453","microtubule anchoring","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Gsk3b",1
"GO:0042430","BP","GO:0042430","indole-containing compound metabolic process","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Haao",1
"GO:0046823","BP","GO:0046823","negative regulation of nucleocytoplasmic transport","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Cd36",1
"GO:0051307","BP","GO:0051307","meiotic chromosome separation","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Mus81",1
"GO:0060004","BP","GO:0060004","reflex","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Adra1a",1
"GO:0060563","BP","GO:0060563","neuroepithelial cell differentiation","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Serpine1",1
"GO:0070050","BP","GO:0070050","neuron cellular homeostasis","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Haao",1
"GO:0070233","BP","GO:0070233","negative regulation of T cell apoptotic process","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Dock8",1
"GO:0090103","BP","GO:0090103","cochlea morphogenesis","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Tifab",1
"GO:0090382","BP","GO:0090382","phagosome maturation","1/191","27/29008",0.163431318719834,0.296778641693645,0.230504383743585,"Slamf8",1
"GO:0005976","BP","GO:0005976","polysaccharide metabolic process","2/191","110/29008",0.163777045923759,0.296778641693645,0.230504383743585,"Gsk3b/Cd36",2
"GO:0033865","BP","GO:0033865","nucleoside bisphosphate metabolic process","2/191","110/29008",0.163777045923759,0.296778641693645,0.230504383743585,"Acot1/Dgat2",2
"GO:0033875","BP","GO:0033875","ribonucleoside bisphosphate metabolic process","2/191","110/29008",0.163777045923759,0.296778641693645,0.230504383743585,"Acot1/Dgat2",2
"GO:0034032","BP","GO:0034032","purine nucleoside bisphosphate metabolic process","2/191","110/29008",0.163777045923759,0.296778641693645,0.230504383743585,"Acot1/Dgat2",2
"GO:0098742","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","3/191","213/29008",0.166079799755703,0.300396705248897,0.23331448997424,"Flrt3/Itgal/Cdh6",3
"GO:0002709","BP","GO:0002709","regulation of T cell mediated immunity","2/191","111/29008",0.166100426216305,0.300396705248897,0.23331448997424,"Spn/Cd1d1",2
"GO:0046916","BP","GO:0046916","cellular transition metal ion homeostasis","2/191","111/29008",0.166100426216305,0.300396705248897,0.23331448997424,"Alas2/Slc11a1",2
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","5/191","441/29008",0.166855761557378,0.301001038608686,0.233783868390014,"Serpine1/Pparg/Sh3rf1/Lck/Cck",5
"GO:1903050","BP","GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","3/191","214/29008",0.167680703663433,0.301001038608686,0.233783868390014,"Trim67/Gsk3b/Rybp",3
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma","2/191","112/29008",0.168429594000208,0.301001038608686,0.233783868390014,"Ccl12/Pparg",2
"GO:0000737","BP","GO:0000737","DNA catabolic process, endonucleolytic","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Mus81",1
"GO:0007176","BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Chmp6",1
"GO:0010955","BP","GO:0010955","negative regulation of protein processing","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Serpine1",1
"GO:0021895","BP","GO:0021895","cerebral cortex neuron differentiation","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Drd1",1
"GO:0033522","BP","GO:0033522","histone H2A ubiquitination","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Rybp",1
"GO:0033688","BP","GO:0033688","regulation of osteoblast proliferation","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Gsk3b",1
"GO:0042044","BP","GO:0042044","fluid transport","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Aqp7",1
"GO:0042059","BP","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Chmp6",1
"GO:0045187","BP","GO:0045187","regulation of circadian sleep/wake cycle, sleep","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Drd1",1
"GO:0045822","BP","GO:0045822","negative regulation of heart contraction","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Adra1a",1
"GO:0050995","BP","GO:0050995","negative regulation of lipid catabolic process","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Gimap3",1
"GO:0060039","BP","GO:0060039","pericardium development","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Flrt3",1
"GO:0070977","BP","GO:0070977","bone maturation","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Lep",1
"GO:0097205","BP","GO:0097205","renal filtration","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Jchain",1
"GO:0098581","BP","GO:0098581","detection of external biotic stimulus","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Clec7a",1
"GO:1900017","BP","GO:1900017","positive regulation of cytokine production involved in inflammatory response","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Clec7a",1
"GO:1900745","BP","GO:1900745","positive regulation of p38MAPK cascade","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Lep",1
"GO:1903318","BP","GO:1903318","negative regulation of protein maturation","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Serpine1",1
"GO:1904031","BP","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Cdc6",1
"GO:2000178","BP","GO:2000178","negative regulation of neural precursor cell proliferation","1/191","28/29008",0.168944745382976,0.301001038608686,0.233783868390014,"Slc6a4",1
"GO:0038127","BP","GO:0038127","ERBB signaling pathway","2/191","113/29008",0.170764373648666,0.30385041453098,0.235996944227528,"Chmp6/Fam83a",2
"GO:0055017","BP","GO:0055017","cardiac muscle tissue growth","2/191","113/29008",0.170764373648666,0.30385041453098,0.235996944227528,"Adra1a/Gsk3b",2
"GO:0046395","BP","GO:0046395","carboxylic acid catabolic process","3/191","216/29008",0.170896108617599,0.303888760520528,0.236026727094109,"Acaa1b/Lep/Gcat",3
"GO:0007265","BP","GO:0007265","Ras protein signal transduction","4/191","330/29008",0.17386735843493,0.307187703722708,0.238588976403844,"Adra1a/Gpr18/Trim67/Tnk1",4
"GO:0016054","BP","GO:0016054","organic acid catabolic process","3/191","218/29008",0.174129256467073,0.307187703722708,0.238588976403844,"Acaa1b/Lep/Gcat",3
"GO:0008340","BP","GO:0008340","determination of adult lifespan","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Lep",1
"GO:0009218","BP","GO:0009218","pyrimidine ribonucleotide metabolic process","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Ctps2",1
"GO:0032691","BP","GO:0032691","negative regulation of interleukin-1 beta production","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Ffar4",1
"GO:0032891","BP","GO:0032891","negative regulation of organic acid transport","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Lep",1
"GO:0032967","BP","GO:0032967","positive regulation of collagen biosynthetic process","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Serpine1",1
"GO:0034067","BP","GO:0034067","protein localization to Golgi apparatus","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Vps13c",1
"GO:0034367","BP","GO:0034367","protein-containing complex remodeling","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Lpl",1
"GO:0045663","BP","GO:0045663","positive regulation of myoblast differentiation","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Cxcl9",1
"GO:0046471","BP","GO:0046471","phosphatidylglycerol metabolic process","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Pgs1",1
"GO:0051570","BP","GO:0051570","regulation of histone H3-K9 methylation","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Lmna",1
"GO:0072528","BP","GO:0072528","pyrimidine-containing compound biosynthetic process","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Ctps2",1
"GO:0090502","BP","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Zc3h12c",1
"GO:1900027","BP","GO:1900027","regulation of ruffle assembly","1/191","29/29008",0.174422024666338,0.307187703722708,0.238588976403844,"Stap1",1
"GO:0002285","BP","GO:0002285","lymphocyte activation involved in immune response","3/191","219/29008",0.175752339382484,0.30880715661239,0.239846785888406,"Itgal/Spn/Slc11a1",3
"GO:1901888","BP","GO:1901888","regulation of cell junction assembly","3/191","220/29008",0.177379684726326,0.30880715661239,0.239846785888406,"Flrt3/Gsk3b/Rhod",3
"GO:0006986","BP","GO:0006986","response to unfolded protein","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Stc2/Atf6b",2
"GO:0008306","BP","GO:0008306","associative learning","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Drd1/Cck",2
"GO:0019218","BP","GO:0019218","regulation of steroid metabolic process","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Lep/Dgat2",2
"GO:0030316","BP","GO:0030316","osteoclast differentiation","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Gsk3b/Tyrobp",2
"GO:0038061","BP","GO:0038061","NIK/NF-kappaB signaling","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Pdcd4/Trip6",2
"GO:0051897","BP","GO:0051897","positive regulation of protein kinase B signaling","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Lep/Mydgf",2
"GO:0051952","BP","GO:0051952","regulation of amine transport","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Lep/Cck",2
"GO:0060078","BP","GO:0060078","regulation of postsynaptic membrane potential","2/191","116/29008",0.177800657985614,0.30880715661239,0.239846785888406,"Gabrg1/Gsk3b",2
"GO:0055001","BP","GO:0055001","muscle cell development","3/191","221/29008",0.17901123496825,0.30880715661239,0.239846785888406,"Adra1a/Lmna/Gsk3b",3
"GO:0000470","BP","GO:0000470","maturation of LSU-rRNA","1/191","30/29008",0.179863392321838,0.30880715661239,0.239846785888406,"Znhit3",1
"GO:0001911","BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","1/191","30/29008",0.179863392321838,0.30880715661239,0.239846785888406,"Sh2d1b1",1
